Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Alzheimer's Disease,C0002395,SPHK2,56848,Q9NRA0,sphingosine kinase 2,Kinase,140,0.546,0.731,0.000000128,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,PSMB6,5694,P28072,proteasome 20S subunit beta 6,,100,0.561,0.731,0.015779,0.02,,1,2,0,2006,2020
Alzheimer's Disease,C0002395,PSMB9,5698,P28065,proteasome 20S subunit beta 9,,167,0.514,0.808,0.0027499,0.02,,1,2,0,2006,2019
Alzheimer's Disease,C0002395,PNPLA2,57104,Q96AD5,patatin like phospholipase domain containing 2,Enzyme,199,0.511,0.846,0.0041069,0.02,,1,2,0,2017,2018
Alzheimer's Disease,C0002395,PDSS2,57107,Q86YH6,decaprenyl diphosphate synthase subunit 2,,83,0.626,0.577,0.000000043743,0.02,,1,2,0,2009,2019
Alzheimer's Disease,C0002395,PTGER3,5733,P43115,prostaglandin E receptor 3,G-protein coupled receptor,82,0.601,0.731,0.37217,0.02,,1,2,0,2012,2017
Alzheimer's Disease,C0002395,MIR451A,574411,,microRNA 451a,,177,0.505,0.769,,0.02,,1,2,0,2016,2019
Alzheimer's Disease,C0002395,MIR193B,574455,,microRNA 193b,,117,0.536,0.808,,0.02,,1,2,0,2014,2018
Alzheimer's Disease,C0002395,KIDINS220,57498,Q9ULH0,kinase D interacting substrate 220,,145,0.534,0.769,0.073562,0.02,,1,2,0,2013,2017
Alzheimer's Disease,C0002395,ALS2,57679,Q96Q42,alsin Rho guanine nucleotide exchange factor ALS2,,84,0.647,0.423,0.0000000000087204,0.02,,1,2,0,2004,2019
Alzheimer's Disease,C0002395,TRIB3,57761,Q96RU7,tribbles pseudokinase 3,Kinase,104,0.573,0.692,0.00000000000011597,0.02,,1,2,0,2017,2018
Alzheimer's Disease,C0002395,GRHL3,57822,Q8TE85,grainyhead like transcription factor 3,Transcription factor,106,0.572,0.692,0.99292,0.02,,1,2,0,2015,2018
Alzheimer's Disease,C0002395,NLRC4,58484,Q9NPP4,NLR family CARD domain containing 4,,145,0.556,0.769,0.0000000000098714,0.02,,1,2,0,2014,2020
Alzheimer's Disease,C0002395,PZP,5858,P20742,PZP alpha-2-macroglobulin like,Enzyme modulator,24,0.705,0.423,0.0000000000000000000000000000000000068173,0.02,,1,2,0,2015,2019
Alzheimer's Disease,C0002395,RAB3A,5864,P20336,"RAB3A, member RAS oncogene family",,30,0.691,0.462,0.9463,0.02,,1,2,0,1996,2001
Alzheimer's Disease,C0002395,RAB4A,5867,P20338,"RAB4A, member RAS oncogene family",,24,0.705,0.577,0.2026,0.02,,1,2,0,2000,2003
Alzheimer's Disease,C0002395,RAB6A,5870,P20340,"RAB6A, member RAS oncogene family",,27,0.716,0.462,0.95237,0.02,,1,2,0,2007,2019
Alzheimer's Disease,C0002395,RAP1A,5906,P62834,"RAP1A, member of RAS oncogene family",Enzyme modulator,215,0.502,0.808,0.62227,0.02,,1,2,0,2018,2018
Alzheimer's Disease,C0002395,IL21,59067,Q9HBE4,interleukin 21,,321,0.441,0.769,0.6254,0.02,,1,2,0,2017,2018
Alzheimer's Disease,C0002395,CCND1,595,P24385,cyclin D1,Enzyme modulator,859,0.344,0.923,0.89057,0.02,,1,2,0,2015,2019
Alzheimer's Disease,C0002395,RFC1,5981,P35251,replication factor C subunit 1,,144,0.541,0.808,0.97305,0.02,,1,2,0,2009,2014
Alzheimer's Disease,C0002395,RPL29,6159,P47914,ribosomal protein L29,Nucleic acid binding,48,0.644,0.462,0.19534,0.02,,1,2,0,2016,2018
Alzheimer's Disease,C0002395,RRAS,6237,P10301,RAS related,Enzyme modulator,149,0.543,0.808,0.004663,0.02,,1,2,0,2008,2012
Alzheimer's Disease,C0002395,S100A6,6277,P06703,S100 calcium binding protein A6,Calcium-binding protein,168,0.51,0.808,0.17565,0.02,,1,2,0,2004,2019
Alzheimer's Disease,C0002395,S100A12,6283,P80511,S100 calcium binding protein A12,Calcium-binding protein,221,0.488,0.846,0.48234,0.02,,1,2,0,2006,2017
Alzheimer's Disease,C0002395,CFB,629,P00751,complement factor B,,139,0.532,0.769,0.00000000000000046696,0.02,,1,2,1,2012,2013
Alzheimer's Disease,C0002395,CCL4,6351,P13236;Q8NHW4,C-C motif chemokine ligand 4,Signaling,276,0.466,0.923,0.24134,0.02,,1,2,0,2017,2017
Alzheimer's Disease,C0002395,BCAN,63827,Q96GW7,brevican,Extracellular structure,25,0.7,0.269,0.0000017582,0.02,,1,2,0,2010,2015
Alzheimer's Disease,C0002395,SDC2,6383,P34741,syndecan 2,Extracellular structure,120,0.536,0.808,0.4049,0.02,,1,2,0,1995,2003
Alzheimer's Disease,C0002395,NEUROD6,63974,Q96NK8,neuronal differentiation 6,Enzyme,6,0.861,0.115,0.88454,0.02,,1,2,0,2014,2015
Alzheimer's Disease,C0002395,SEL1L,6400,Q9UBV2,SEL1L adaptor subunit of ERAD E3 ubiquitin ligase,,60,0.628,0.654,0.98233,0.02,,1,2,1,2006,2012
Alzheimer's Disease,C0002395,TNMD,64102,Q9H2S6,tenomodulin,,86,0.588,0.692,0.0035119,0.02,,1,2,1,2011,2020
Alzheimer's Disease,C0002395,MOAP1,64112,Q96BY2,modulator of apoptosis 1,,24,0.7,0.577,0.0000000011736,0.02,,1,2,0,2010,2019
Alzheimer's Disease,C0002395,SETMAR,6419,Q53H47,SET domain and mariner transposase fusion gene,Epigenetic regulator,61,0.617,0.692,0.00010188,0.02,,1,2,0,2019,2019
Alzheimer's Disease,C0002395,SRSF2,6427,Q01130,serine and arginine rich splicing factor 2,Nucleic acid binding,102,0.561,0.731,0.47898,0.02,,1,2,0,2004,2014
Alzheimer's Disease,C0002395,LOC643387,643387,,TAR DNA binding protein pseudogene,,6,0.839,0.115,,0.02,,1,2,0,2007,2007
Alzheimer's Disease,C0002395,AZI2,64343,Q9H6S1,5-azacytidine induced 2,,19,0.76,0.577,0.0069113,0.02,,1,2,0,2000,2001
Alzheimer's Disease,C0002395,SIL1,64374,Q9H173,SIL1 nucleotide exchange factor,,115,0.584,0.731,0.012265,0.02,,1,2,0,1988,2018
Alzheimer's Disease,C0002395,HHIP,64399,Q96QV1,hedgehog interacting protein,,122,0.55,0.654,0.95436,0.02,,1,2,0,2016,2018
Alzheimer's Disease,C0002395,SGCG,6445,Q13326,sarcoglycan gamma,Cellular structure,93,0.621,0.615,0.00004821,0.02,,1,2,0,2017,2018
Alzheimer's Disease,C0002395,SMIM10L2B,644596,P0DMW4;P0DMW5,small integral membrane protein 10 like 2B,,65,0.619,0.808,,0.02,,1,2,0,2019,2019
Alzheimer's Disease,C0002395,ITSN1,6453,Q15811,intersectin 1,Enzyme modulator,51,0.656,0.577,1,0.02,,1,2,0,2006,2011
Alzheimer's Disease,C0002395,PDIA2,64714,Q13087,protein disulfide isomerase family A member 2,,53,0.638,0.692,0.0000000000000000000000000000000084515,0.02,,1,2,0,2017,2019
Alzheimer's Disease,C0002395,BMI1,648,P35226,"BMI1 proto-oncogene, polycomb ring finger",,309,0.448,0.808,0.94286,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,ST8SIA1,6489,Q92185,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",,40,0.678,0.5,0.493,0.02,,1,2,0,2009,2013
Alzheimer's Disease,C0002395,SIM2,6493,Q14190,SIM bHLH transcription factor 2,Transcription factor,69,0.619,0.731,0.19959,0.02,,1,2,0,2003,2015
Alzheimer's Disease,C0002395,SLC1A3,6507,P43003,solute carrier family 1 member 3,Transporter,109,0.573,0.577,0.98914,0.02,,1,2,0,2007,2018
Alzheimer's Disease,C0002395,CXADRP1,653108,,CXADR pseudogene 1,,272,0.463,0.846,,0.02,,1,2,0,2006,2007
Alzheimer's Disease,C0002395,GGTLC5P,653590,,gamma-glutamyltransferase light chain 5 pseudogene,,165,0.513,0.846,,0.02,,1,2,0,2015,2019
Alzheimer's Disease,C0002395,BMP6,654,P22004,bone morphogenetic protein 6,Signaling,137,0.531,0.808,0.75947,0.02,,1,2,0,2010,2019
Alzheimer's Disease,C0002395,SLC19A1,6573,P41440,solute carrier family 19 member 1,Transporter,155,0.523,0.692,0.0000064655,0.02,,0.5,2,2,2014,2014
Alzheimer's Disease,C0002395,SLPI,6590,P03973,secretory leukocyte peptidase inhibitor,Enzyme modulator,310,0.449,0.846,0.00089665,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,SMPD1,6609,P17405,sphingomyelin phosphodiesterase 1,Enzyme,247,0.499,0.885,0.00000000038932,0.02,,1,2,0,2015,2019
Alzheimer's Disease,C0002395,BNIP3,664,Q12983,BCL2 interacting protein 3,,158,0.52,0.731,0.000019687,0.02,,1,2,0,2017,2019
Alzheimer's Disease,C0002395,SPARC,6678,P09486,secreted protein acidic and cysteine rich,Signaling,344,0.445,0.846,0.89148,0.02,,1,2,0,2019,2019
Alzheimer's Disease,C0002395,SPAST,6683,Q9UBP0,spastin,Cellular structure,138,0.579,0.577,0.99939,0.02,,1,2,0,2011,2014
Alzheimer's Disease,C0002395,SPG7,6687,Q9UQ90,"SPG7 matrix AAA peptidase subunit, paraplegin",Enzyme,419,0.436,0.885,0.0000000000000000000000000000000000019683,0.02,,1,2,0,2006,2007
Alzheimer's Disease,C0002395,ST13,6767,P50502,ST13 Hsp70 interacting protein,,81,0.584,0.692,0.66074,0.02,,1,2,0,2016,2018
Alzheimer's Disease,C0002395,STAT1,6772,P42224,signal transducer and activator of transcription 1,Nucleic acid binding,531,0.399,0.885,0.99999,0.02,,1,2,0,2013,2018
Alzheimer's Disease,C0002395,SULT2A1,6822,Q06520,sulfotransferase family 2A member 1,,126,0.545,0.769,0.0000000000000012523,0.02,,1,2,0,2016,2017
Alzheimer's Disease,C0002395,BST1,683,Q10588,bone marrow stromal cell antigen 1,Enzyme,41,0.67,0.423,0.000000000042099,0.02,,0.5,2,1,2013,2017
Alzheimer's Disease,C0002395,SYN2,6854,Q92777,synapsin II,Cellular structure,73,0.653,0.577,,0.02,,1,2,0,2001,2011
Alzheimer's Disease,C0002395,TGFBR1,7046,P36897,transforming growth factor beta receptor 1,Kinase,347,0.451,0.885,0.85379,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,TGM1,7051,P22735,transglutaminase 1,Enzyme,117,0.565,0.769,0.00000000000022509,0.02,,1,2,0,1999,2001
Alzheimer's Disease,C0002395,THAS,7055,,thoracoabdominal syndrome,,120,0.56,0.808,,0.02,,1,2,0,2010,2018
Alzheimer's Disease,C0002395,TIA1,7072,P31483,TIA1 cytotoxic granule associated RNA binding protein,,96,0.595,0.577,0.27493,0.02,,1,2,0,2015,2018
Alzheimer's Disease,C0002395,TLR5,7100,O60602,toll like receptor 5,,163,0.518,0.885,0.00000000000024773,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,C1QA,712,P02745,complement C1q A chain,,88,0.623,0.654,0.0038204,0.02,,1,2,0,2014,2017
Alzheimer's Disease,C0002395,TNFAIP1,7126,Q13829,TNF alpha induced protein 1,,27,0.722,0.5,0.13509,0.02,,1,2,0,2003,2020
Alzheimer's Disease,C0002395,C1R,715,P00736,complement C1r,Enzyme,96,0.638,0.654,0.77888,0.02,,1,2,0,2003,2019
Alzheimer's Disease,C0002395,C3AR1,719,Q16581,complement C3a receptor 1,G-protein coupled receptor,73,0.601,0.731,0.0000000033053,0.02,,1,2,0,2016,2018
Alzheimer's Disease,C0002395,HSP90B2P,7190,Q58FF3,"heat shock protein 90 beta family member 2, pseudogene",Chaperone,110,0.558,0.846,,0.02,,1,2,0,2008,2011
Alzheimer's Disease,C0002395,TTPA,7274,P49638,alpha tocopherol transfer protein,Transporter,147,0.612,0.577,0.0014409,0.02,,1,2,0,2009,2015
Alzheimer's Disease,C0002395,GGTLC3,728226,B5MD39,gamma-glutamyltransferase light chain family member 3,,165,0.513,0.846,,0.02,,1,2,0,2015,2019
Alzheimer's Disease,C0002395,DEFA1B,728358,P59665,defensin alpha 1B,,39,0.674,0.692,,0.02,,1,2,0,1986,2016
Alzheimer's Disease,C0002395,GGT2,728441,P36268,gamma-glutamyltransferase 2,,165,0.513,0.846,0.00012986,0.02,,1,2,0,2015,2019
Alzheimer's Disease,C0002395,TXNRD1,7296,Q16881,thioredoxin reductase 1,Enzyme,136,0.529,0.692,0.0000016062,0.02,,1,2,0,2017,2018
Alzheimer's Disease,C0002395,TYK2,7297,P29597,tyrosine kinase 2,Kinase,172,0.505,0.769,0.000000044963,0.02,,1,2,0,2010,2018
Alzheimer's Disease,C0002395,GGTLC4P,729838,,gamma-glutamyltransferase light chain 4 pseudogene,,165,0.513,0.846,,0.02,,1,2,0,2015,2019
Alzheimer's Disease,C0002395,TYR,7299,P14679,tyrosinase,Enzyme,281,0.473,0.808,0.000000000000000000000000000000049861,0.02,,1,2,0,2019,2019
Alzheimer's Disease,C0002395,TYRO3,7301,Q06418,TYRO3 protein tyrosine kinase,Kinase,109,0.559,0.769,0.00000000083343,0.02,,1,2,0,2012,2019
Alzheimer's Disease,C0002395,TYRP1,7306,P17643,tyrosinase related protein 1,Enzyme,200,0.507,0.846,0.0000000000000000000000006557,0.02,,1,2,0,1988,1992
Alzheimer's Disease,C0002395,UMOD,7369,P07911,uromodulin,,164,0.52,0.846,0.000000000000000030798,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,UNG,7374,P13051,uracil DNA glycosylase,,66,0.617,0.654,0.0017247,0.02,,0.5,2,0,2007,2019
Alzheimer's Disease,C0002395,USF1,7391,P22415,upstream transcription factor 1,,82,0.592,0.692,0.023545,0.02,,0.5,2,0,2006,2012
Alzheimer's Disease,C0002395,USF2,7392,Q15853,"upstream transcription factor 2, c-fos interacting",,59,0.626,0.654,0.99253,0.02,,0.5,2,0,2006,2016
Alzheimer's Disease,C0002395,VAV1,7409,P15498,vav guanine nucleotide exchange factor 1,,103,0.556,0.769,0.99993,0.02,,1,2,0,2018,2020
Alzheimer's Disease,C0002395,VIP,7432,P01282,vasoactive intestinal peptide,Signaling,376,0.437,0.846,0.00041995,0.02,,1,2,0,2007,2019
Alzheimer's Disease,C0002395,VWF,7450,P04275,von Willebrand factor,Enzyme modulator,498,0.408,0.885,0.00000000000000000000000032187,0.02,,1,2,0,2010,2019
Alzheimer's Disease,C0002395,WNT1,7471,P04628,Wnt family member 1,Signaling,216,0.495,0.769,0.3263,0.02,,1,2,0,2007,2019
Alzheimer's Disease,C0002395,XBP1P1,7495,,X-box binding protein 1 pseudogene 1,,42,0.653,0.692,,0.02,,1,2,0,2014,2018
Alzheimer's Disease,C0002395,YES1,7525,P07947,"YES proto-oncogene 1, Src family tyrosine kinase",Kinase,64,0.638,0.577,0.000040091,0.02,,1,2,0,2011,2018
Alzheimer's Disease,C0002395,CA2,760,P00918,carbonic anhydrase 2,,210,0.506,0.808,0.0000016946,0.02,,1,2,0,2013,2013
Alzheimer's Disease,C0002395,SLC30A1,7779,Q9Y6M5,solute carrier family 30 member 1,Transporter,52,0.659,0.5,0.98532,0.02,,1,2,0,2005,2016
Alzheimer's Disease,C0002395,AD10,780912,,Alzheimer disease-10,,15,0.743,0.269,,0.02,,1,2,0,2011,2018
Alzheimer's Disease,C0002395,CARD14,79092,Q9BXL6,caspase recruitment domain family member 14,,126,0.546,0.846,0.00000000000000000012051,0.02,,0.5,2,0,2012,2018
Alzheimer's Disease,C0002395,CP20,7938,,"lymphocyte cytosol polypeptide, 20 kD",,7,0.821,0.269,,0.02,,1,2,0,1996,1998
Alzheimer's Disease,C0002395,DHX40,79665,Q8IX18,DEAH-box helicase 40,Enzyme,64,0.608,0.769,0.7556,0.02,,1,2,0,1988,2015
Alzheimer's Disease,C0002395,CALCR,799,P30988,calcitonin receptor,G-protein coupled receptor,282,0.464,0.846,0.0000000031176,0.02,,1,2,0,2013,2016
Alzheimer's Disease,C0002395,NAA25,80018,Q14CX7,"N-alpha-acetyltransferase 25, NatB auxiliary subunit",Enzyme,81,0.603,0.692,1,0.02,,1,2,0,2000,2001
Alzheimer's Disease,C0002395,NR4A3,8013,Q92570,nuclear receptor subfamily 4 group A member 3,Nuclear receptor,186,0.502,0.808,0.9126,0.02,,1,2,0,2005,2008
Alzheimer's Disease,C0002395,TET1,80312,Q8NFU7,tet methylcytosine dioxygenase 1,,156,0.523,0.808,1,0.02,,1,2,0,2008,2017
Alzheimer's Disease,C0002395,PPP1R2C,80316,O14990,PPP1R2C family member C,Enzyme modulator,231,0.478,0.846,,0.02,,1,2,0,2017,2018
Alzheimer's Disease,C0002395,LPAL2,80350,Q16609,"lipoprotein(a) like 2, pseudogene",Enzyme,53,0.626,0.731,,0.02,,1,2,0,1998,2019
Alzheimer's Disease,C0002395,BHLHB9,80823,Q6PI77,basic helix-loop-helix family member b9,,4,1,0.077,0.02025,0.02,,1,2,0,2004,2011
Alzheimer's Disease,C0002395,NPL,80896,Q9BXD5,N-acetylneuraminate pyruvate lyase,Enzyme,34,0.663,0.577,0.00000015688,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,CALR,811,P27797,calreticulin,Calcium-binding protein,487,0.413,0.923,0.89133,0.02,,1,2,0,2000,2014
Alzheimer's Disease,C0002395,CAMK4,814,Q16566,calcium/calmodulin dependent protein kinase IV,Kinase,69,0.621,0.654,0.50957,0.02,,1,2,0,2009,2017
Alzheimer's Disease,C0002395,SNX27,81609,Q96L92,sorting nexin 27,,24,0.722,0.346,0.99977,0.02,,1,2,0,2019,2019
Alzheimer's Disease,C0002395,CDR3,8163,,Cerebellar degeneration-related autoantigen-3,,233,0.472,0.808,,0.02,,1,2,0,2000,2017
Alzheimer's Disease,C0002395,CAMP,820,P49913,cathelicidin antimicrobial peptide,,262,0.466,0.846,0.0043897,0.02,,1,2,0,2017,2018
Alzheimer's Disease,C0002395,USP9X,8239,Q93008,ubiquitin specific peptidase 9 X-linked,,255,0.502,0.846,1,0.02,,1,2,0,2015,2017
Alzheimer's Disease,C0002395,BRAP,8315,Q7Z569,BRCA1 associated protein,,82,0.612,0.769,0.0000037512,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,ARHGAP24,83478,Q8N264,Rho GTPase activating protein 24,,273,0.456,0.808,0.00000000039495,0.02,,0.5,2,1,2009,2013
Alzheimer's Disease,C0002395,CRISPLD2,83716,Q9H0B8,cysteine rich secretory protein LCCL domain containing 2,Immune response,81,0.585,0.769,0.0000000078157,0.02,,1,2,0,1989,1992
Alzheimer's Disease,C0002395,CASP7,840,P55210,caspase 7,Enzyme,83,0.581,0.654,0.000053589,0.02,,1,2,0,2015,2016
Alzheimer's Disease,C0002395,SPARCL1,8404,Q14515,SPARC like 1,Signaling,69,0.604,0.615,0.00000000056374,0.02,,1,2,1,2018,2019
Alzheimer's Disease,C0002395,MINDY4,84182,Q4G0A6,MINDY lysine 48 deubiquitinase 4,,122,0.538,0.731,0.00000000000000000032175,0.02,,1,2,0,2006,2017
Alzheimer's Disease,C0002395,RHBDD1,84236,Q8TEB9,rhomboid domain containing 1,Enzyme,23,0.751,0.231,0.0000000000010582,0.02,,1,2,0,2016,2019
Alzheimer's Disease,C0002395,PPP1R9B,84687,Q96SB3,protein phosphatase 1 regulatory subunit 9B,,42,0.678,0.423,0.99975,0.02,,1,2,0,2017,2019
Alzheimer's Disease,C0002395,PTPN5,84867,P54829,protein tyrosine phosphatase non-receptor type 5,,50,0.666,0.538,0.0014228,0.02,,1,2,0,2012,2017
Alzheimer's Disease,C0002395,UBASH3B,84959,Q8TF42,ubiquitin associated and SH3 domain containing B,,104,0.561,0.769,0.000047054,0.02,,1,2,0,2003,2008
Alzheimer's Disease,C0002395,LGR5,8549,O75473,leucine rich repeat containing G protein-coupled receptor 5,G-protein coupled receptor,131,0.542,0.654,0.000000025019,0.02,,1,2,0,2019,2019
Alzheimer's Disease,C0002395,HSD17B6,8630,O14756,hydroxysteroid 17-beta dehydrogenase 6,Enzyme,82,0.592,0.692,0.34807,0.02,,1,2,0,2017,2018
Alzheimer's Disease,C0002395,TNK1,8711,Q13470,tyrosine kinase non receptor 1,Kinase,12,0.769,0.269,0.000000026405,0.02,,1,2,1,2009,2018
Alzheimer's Disease,C0002395,CFLAR,8837,O15519,CASP8 and FADD like apoptosis regulator,Enzyme,215,0.485,0.846,0.99967,0.02,,1,2,0,2015,2017
Alzheimer's Disease,C0002395,CCK,885,P06307,cholecystokinin,,326,0.453,0.846,0.000033034,0.02,,0.5,2,0,2012,2019
Alzheimer's Disease,C0002395,PER3,8863,P56645,period circadian regulator 3,Transcription factor,122,0.559,0.731,0.000000000000000013661,0.02,,0.5,2,0,2012,2016
Alzheimer's Disease,C0002395,PER2,8864,O15055,period circadian regulator 2,Transcription factor,238,0.488,0.846,0.7148,0.02,,1,2,0,2011,2018
Alzheimer's Disease,C0002395,ARHGEF7,8874,Q14155,Rho guanine nucleotide exchange factor 7,,215,0.486,0.846,0.99995,0.02,,1,2,0,1995,2014
Alzheimer's Disease,C0002395,WASF1,8936,Q92558,WASP family member 1,Cellular structure,132,0.547,0.808,0.99757,0.02,,1,2,0,2016,2019
Alzheimer's Disease,C0002395,NAV3,89795,Q8IVL0,neuron navigator 3,,46,0.653,0.615,1,0.02,,1,2,0,2010,2015
Alzheimer's Disease,C0002395,CHRFAM7A,89832,P36544;Q494W8,CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion,,39,0.659,0.385,0.00023228,0.02,,1,2,0,2009,2014
Alzheimer's Disease,C0002395,HSPB3,8988,Q12988,heat shock protein family B (small) member 3,,327,0.448,0.769,0.000060944,0.02,,1,2,0,2013,2019
Alzheimer's Disease,C0002395,TRPA1,8989,O75762,transient receptor potential cation channel subfamily A member 1,Ion channel,160,0.546,0.846,0.000000000000000000000000000000000072309,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,HAP1,9001,P54257,huntingtin associated protein 1,Transporter,65,0.604,0.769,0.000000000000000000000000033512,0.02,,1,2,0,2012,2013
Alzheimer's Disease,C0002395,SOCS3,9021,O14543,suppressor of cytokine signaling 3,Enzyme modulator,375,0.434,0.808,0.74613,0.02,,0.5,2,0,2015,2018
Alzheimer's Disease,C0002395,MCU,90550,Q8NE86,mitochondrial calcium uniporter,Ion channel,45,0.67,0.577,0.83258,0.02,,1,2,0,2018,2020
Alzheimer's Disease,C0002395,CCT,907,,"cataract, congenital, total",,75,0.588,0.769,,0.02,,1,2,0,2014,2014
Alzheimer's Disease,C0002395,CREB3L1,90993,Q96BA8,cAMP responsive element binding protein 3 like 1,,88,0.601,0.615,0.98488,0.02,,1,2,0,2018,2018
Alzheimer's Disease,C0002395,LMF2,91289,Q9BU23,lipase maturation factor 2,,5,0.89,0.154,0.000000000000000000000000000000000000000000000000023979,0.02,,1,2,0,2016,2016
Alzheimer's Disease,C0002395,SYNGR1,9145,O43759,synaptogyrin 1,Transporter,17,0.736,0.346,0.45121,0.02,,1,2,0,2019,2020
Alzheimer's Disease,C0002395,IL1RL1,9173,Q01638,interleukin 1 receptor like 1,Receptor,117,0.547,0.731,0.0000000000014407,0.02,,1,2,0,2016,2018
Alzheimer's Disease,C0002395,ARHGEF2,9181,Q92974,Rho/Rac guanine nucleotide exchange factor 2,,205,0.502,0.769,1,0.02,,1,2,0,2017,2018
Alzheimer's Disease,C0002395,SLC33A1,9197,O00400,solute carrier family 33 member 1,Transporter,170,0.529,0.769,0.000098902,0.02,,1,2,0,2014,2017
Alzheimer's Disease,C0002395,NOG,9241,Q13253,noggin,,206,0.518,0.731,0.89026,0.02,,1,2,0,2009,2013
Alzheimer's Disease,C0002395,CD8A,925,P01732,CD8a molecule,,87,0.587,0.769,0.000016806,0.02,,1,2,0,2007,2014
Alzheimer's Disease,C0002395,TSPOAP1,9256,O95153,TSPO associated protein 1,,8,0.931,0.115,0.00844,0.02,,1,2,1,2018,2019
Alzheimer's Disease,C0002395,SOCS6,9306,O14544,suppressor of cytokine signaling 6,Enzyme modulator,57,0.631,0.615,0.98865,0.02,,0.5,2,0,2015,2019
Alzheimer's Disease,C0002395,KLF4,9314,O43474,Kruppel like factor 4,Nucleic acid binding,307,0.449,0.769,0.99714,0.02,,1,2,0,2017,2018
Alzheimer's Disease,C0002395,CGB5,93659,P0DN86,chorionic gonadotropin subunit beta 5,,83,0.579,0.654,0.025362,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,FTMT,94033,Q8N4E7,ferritin mitochondrial,Storage,29,0.686,0.423,0.0056072,0.02,,1,2,0,2011,2017
Alzheimer's Disease,C0002395,CD80,941,P33681,CD80 molecule,,233,0.475,0.769,0.010898,0.02,,1,2,0,2015,2016
Alzheimer's Disease,C0002395,CGB8,94115,P0DN86,chorionic gonadotropin subunit beta 8,,79,0.585,0.654,0.015956,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,OPN4,94233,Q9UHM6,opsin 4,G-protein coupled receptor,87,0.579,0.769,0.00000000000090073,0.02,,1,2,0,2019,2019
Alzheimer's Disease,C0002395,FOXQ1,94234,Q9C009,forkhead box Q1,Transcription factor,67,0.61,0.615,0.61849,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,AIM2,9447,O14862,absent in melanoma 2,,167,0.521,0.769,0.0000000021942,0.02,,1,2,0,2017,2019
Alzheimer's Disease,C0002395,HOMER1,9456,Q86YM7,homer scaffold protein 1,,85,0.636,0.538,0.9992,0.02,,1,2,0,2012,2016
Alzheimer's Disease,C0002395,ATG5,9474,Q9H1Y0,autophagy related 5,Transporter,282,0.462,0.885,0.97758,0.02,,1,2,0,2018,2019
Alzheimer's Disease,C0002395,NAPSA,9476,O96009,napsin A aspartic peptidase,Enzyme,89,0.576,0.654,0.000000000000071709,0.02,,1,2,0,2000,2001
Alzheimer's Disease,C0002395,ADAMTS3,9508,O15072,ADAM metallopeptidase with thrombospondin type 1 motif 3,Enzyme,116,0.581,0.808,0.00000000010278,0.02,,1,2,0,2009,2017
Alzheimer's Disease,C0002395,GDF15,9518,Q99988,growth differentiation factor 15,Signaling,389,0.429,0.808,0.00000030133,0.02,,1,2,0,2015,2018
